The training set: set 1
********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.1208 (2.1208)	Accuracy 12.500 (12.500)
Epoch: [80][270/292]	Loss 0.9555 (1.0088)	Accuracy 62.500 (62.742)
Epoch: [80][280/292]	Loss 1.2691 (1.0087)	Accuracy 53.125 (62.745)
Epoch: [80][290/292]	Loss 0.7588 (1.0053)	Accuracy 71.875 (62.811)
Test: [ 0/74]	Loss 1.5917 (1.5917)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.3099 (1.0604)	Accuracy 50.000 (62.216)
Test: [20/74]	Loss 1.0261 (1.0836)	Accuracy 62.500 (61.905)
Test: [30/74]	Loss 1.0741 (1.1211)	Accuracy 65.625 (60.685)
Test: [40/74]	Loss 1.0195 (1.1274)	Accuracy 59.375 (59.223)
Test: [50/74]	Loss 1.1372 (1.1417)	Accuracy 46.875 (58.578)
Test: [60/74]	Loss 0.7193 (1.1039)	Accuracy 75.000 (59.734)
Test: [70/74]	Loss 1.3256 (1.0984)	Accuracy 53.125 (60.343)
Current Accuracy: 60.222
The best accuracy: 60.692901611328125
An epoch time: {:.1f}s303.0773675441742
********************81********************
Current learning rate: 0.0001
Epoch: [81][  0/292]	Loss 0.9689 (0.9689)	Accuracy 65.625 (65.625)
Epoch: [81][ 10/292]	Loss 0.9318 (0.9859)	Accuracy 65.625 (63.352)
Epoch: [81][ 20/292]	Loss 0.7366 (0.9663)	Accuracy 71.875 (64.732)
Epoch: [81][ 30/292]	Loss 0.9969 (0.9889)	Accuracy 62.500 (63.609)
Epoch: [81][ 40/292]	Loss 0.6531 (0.9833)	Accuracy 81.250 (63.872)
Epoch: [81][ 50/292]	Loss 1.0157 (1.0021)	Accuracy 59.375 (63.358)
Epoch: [81][ 60/292]	Loss 1.0657 (0.9968)	Accuracy 62.500 (63.678)
Epoch: [81][ 70/292]	Loss 0.9880 (0.9949)	Accuracy 56.250 (63.556)
Epoch: [81][ 80/292]	Loss 1.2240 (1.0063)	Accuracy 56.250 (63.387)
Epoch: [81][ 90/292]	Loss 1.0857 (1.0022)	Accuracy 56.250 (63.324)
Epoch: [81][100/292]	Loss 0.8489 (1.0052)	Accuracy 71.875 (63.150)
Epoch: [81][110/292]	Loss 1.2563 (1.0032)	Accuracy 50.000 (63.119)
Epoch: [81][120/292]	Loss 1.2392 (1.0046)	Accuracy 43.750 (62.810)
Epoch: [81][130/292]	Loss 0.9499 (1.0022)	Accuracy 62.500 (62.667)
Epoch: [81][140/292]	Loss 0.7580 (1.0013)	Accuracy 71.875 (62.788)
Epoch: [81][150/292]	Loss 1.2433 (1.0015)	Accuracy 56.250 (62.810)
Epoch: [81][160/292]	Loss 1.0576 (1.0009)	Accuracy 56.250 (62.597)
Epoch: [81][170/292]	Loss 1.2834 (1.0023)	Accuracy 46.875 (62.409)
Epoch: [81][180/292]	Loss 0.9461 (1.0034)	Accuracy 56.250 (62.258)
Epoch: [81][190/292]	Loss 1.0512 (1.0008)	Accuracy 53.125 (62.369)
Epoch: [81][200/292]	Loss 0.8401 (0.9983)	Accuracy 81.250 (62.484)
Epoch: [81][210/292]	Loss 1.0802 (0.9975)	Accuracy 59.375 (62.559)
Epoch: [81][220/292]	Loss 1.1217 (0.9979)	Accuracy 53.125 (62.557)
Epoch: [81][230/292]	Loss 1.0548 (1.0011)	Accuracy 53.125 (62.446)
Epoch: [81][240/292]	Loss 1.3626 (1.0025)	Accuracy 46.875 (62.383)
Epoch: [81][250/292]	Loss 0.8875 (1.0016)	Accuracy 62.500 (62.438)
Epoch: [81][260/292]	Loss 1.1959 (1.0000)	Accuracy 40.625 (62.476)
Epoch: [81][270/292]	Loss 1.0492 (0.9986)	Accuracy 62.500 (62.500)
Epoch: [81][280/292]	Loss 0.8818 (0.9980)	Accuracy 65.625 (62.556)
Epoch: [81][290/292]	Loss 0.8921 (0.9951)	Accuracy 71.875 (62.683)
Test: [ 0/74]	Loss 1.5666 (1.5666)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.3024 (1.0575)	Accuracy 53.125 (63.068)
Test: [20/74]	Loss 1.0313 (1.0799)	Accuracy 62.500 (61.905)
Test: [30/74]	Loss 1.1083 (1.1185)	Accuracy 62.500 (60.181)
Test: [40/74]	Loss 1.0151 (1.1263)	Accuracy 59.375 (59.070)
Test: [50/74]	Loss 1.0925 (1.1400)	Accuracy 46.875 (58.211)
Test: [60/74]	Loss 0.7257 (1.1013)	Accuracy 75.000 (59.631)
Test: [70/74]	Loss 1.3403 (1.0958)	Accuracy 50.000 (60.167)
Current Accuracy: 60.137
The best accuracy: 60.692901611328125
An epoch time: {:.1f}s303.17849826812744
********************82********************
Current learning rate: 0.0001
Epoch: [82][  0/292]	Loss 1.0487 (1.0487)	Accuracy 62.500 (62.500)
Epoch: [82][ 10/292]	Loss 0.5859 (0.9945)	Accuracy 87.500 (63.068)
Epoch: [82][ 20/292]	Loss 0.9526 (1.0076)	Accuracy 62.500 (62.351)
Epoch: [82][ 30/292]	Loss 1.0396 (1.0004)	Accuracy 65.625 (62.399)
Epoch: [82][ 40/292]	Loss 0.8807 (0.9876)	Accuracy 75.000 (63.567)
Epoch: [82][ 50/292]	Loss 0.9779 (0.9918)	Accuracy 59.375 (63.419)
Epoch: [82][ 60/292]	Loss 1.2279 (1.0039)	Accuracy 53.125 (62.551)
Epoch: [82][ 70/292]	Loss 0.9715 (0.9983)	Accuracy 56.250 (62.676)
Epoch: [82][ 80/292]	Loss 0.8342 (0.9906)	Accuracy 71.875 (62.577)
Epoch: [82][ 90/292]	Loss 0.9250 (0.9865)	Accuracy 78.125 (62.912)
Epoch: [82][100/292]	Loss 0.9520 (0.9938)	Accuracy 71.875 (62.995)
Epoch: [82][110/292]	Loss 1.0952 (0.9931)	Accuracy 62.500 (62.922)
Epoch: [82][120/292]	Loss 0.9611 (0.9926)	Accuracy 65.625 (62.836)
Epoch: [82][130/292]	Loss 1.0696 (0.9930)	Accuracy 62.500 (62.524)
Epoch: [82][140/292]	Loss 1.1112 (0.9935)	Accuracy 56.250 (62.611)
Epoch: [82][150/292]	Loss 1.0686 (0.9899)	Accuracy 59.375 (62.603)
Epoch: [82][160/292]	Loss 0.8979 (0.9905)	Accuracy 68.750 (62.461)
Epoch: [82][170/292]	Loss 0.8840 (0.9915)	Accuracy 68.750 (62.445)
Epoch: [82][180/292]	Loss 0.8681 (0.9892)	Accuracy 75.000 (62.569)
Epoch: [82][190/292]	Loss 1.2303 (0.9885)	Accuracy 59.375 (62.484)
Epoch: [82][200/292]	Loss 1.1065 (0.9916)	Accuracy 62.500 (62.469)
Epoch: [82][210/292]	Loss 1.3541 (0.9932)	Accuracy 50.000 (62.500)
Epoch: [82][220/292]	Loss 1.1728 (0.9942)	Accuracy 56.250 (62.359)
Epoch: [82][230/292]	Loss 1.1702 (0.9955)	Accuracy 59.375 (62.351)
Epoch: [82][240/292]	Loss 0.7110 (0.9919)	Accuracy 81.250 (62.500)
Epoch: [82][250/292]	Loss 0.9018 (0.9904)	Accuracy 62.500 (62.537)
Epoch: [82][260/292]	Loss 0.8683 (0.9918)	Accuracy 68.750 (62.524)
Epoch: [82][270/292]	Loss 1.0225 (0.9910)	Accuracy 62.500 (62.581)
Epoch: [82][280/292]	Loss 1.2364 (0.9894)	Accuracy 43.750 (62.511)
Epoch: [82][290/292]	Loss 0.9178 (0.9896)	Accuracy 56.250 (62.554)
Test: [ 0/74]	Loss 1.6066 (1.6066)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.2978 (1.0642)	Accuracy 56.250 (63.068)
Test: [20/74]	Loss 1.0258 (1.0891)	Accuracy 56.250 (61.905)
Test: [30/74]	Loss 1.0893 (1.1267)	Accuracy 62.500 (60.383)
Test: [40/74]	Loss 1.0322 (1.1315)	Accuracy 59.375 (59.451)
Test: [50/74]	Loss 1.0941 (1.1453)	Accuracy 43.750 (58.701)
Test: [60/74]	Loss 0.6980 (1.1053)	Accuracy 75.000 (60.041)
Test: [70/74]	Loss 1.3176 (1.0981)	Accuracy 50.000 (60.519)
Current Accuracy: 60.394
The best accuracy: 60.692901611328125
An epoch time: {:.1f}s305.33706426620483
********************83********************
Current learning rate: 0.0001
Epoch: [83][  0/292]	Loss 0.6329 (0.6329)	Accuracy 84.375 (84.375)
Epoch: [83][ 10/292]	Loss 1.2541 (0.9519)	Accuracy 62.500 (68.750)
Epoch: [83][ 20/292]	Loss 0.8665 (0.9722)	Accuracy 71.875 (66.220)
Epoch: [83][ 30/292]	Loss 1.5715 (0.9998)	Accuracy 40.625 (65.121)
Epoch: [83][ 40/292]	Loss 0.7311 (0.9792)	Accuracy 71.875 (65.549)
Epoch: [83][ 50/292]	Loss 0.9345 (0.9799)	Accuracy 53.125 (64.461)
Epoch: [83][ 60/292]	Loss 0.4558 (0.9775)	Accuracy 90.625 (64.498)
Epoch: [83][ 70/292]	Loss 1.0058 (0.9775)	Accuracy 43.750 (64.393)
Epoch: [83][ 80/292]	Loss 0.8099 (0.9695)	Accuracy 71.875 (64.545)
Epoch: [83][ 90/292]	Loss 1.0106 (0.9767)	Accuracy 62.500 (63.942)
Epoch: [83][100/292]	Loss 1.2185 (0.9708)	Accuracy 53.125 (64.140)
Epoch: [83][110/292]	Loss 1.2609 (0.9788)	Accuracy 59.375 (64.245)
Epoch: [83][120/292]	Loss 0.8868 (0.9700)	Accuracy 68.750 (64.566)
Epoch: [83][130/292]	Loss 1.0509 (0.9667)	Accuracy 56.250 (64.695)
Epoch: [83][140/292]	Loss 0.7923 (0.9606)	Accuracy 71.875 (64.871)
Epoch: [83][150/292]	Loss 1.1172 (0.9556)	Accuracy 56.250 (65.046)
Epoch: [83][160/292]	Loss 1.2008 (0.9536)	Accuracy 59.375 (65.043)
Epoch: [83][170/292]	Loss 1.1814 (0.9554)	Accuracy 56.250 (64.949)
Epoch: [83][180/292]	Loss 1.0132 (0.9555)	Accuracy 62.500 (64.934)
Epoch: [83][190/292]	Loss 0.7561 (0.9546)	Accuracy 81.250 (64.872)
Epoch: [83][200/292]	Loss 1.2192 (0.9550)	Accuracy 59.375 (64.832)
Epoch: [83][210/292]	Loss 0.7876 (0.9565)	Accuracy 68.750 (64.825)
Epoch: [83][220/292]	Loss 1.0898 (0.9622)	Accuracy 56.250 (64.494)
Epoch: [83][230/292]	Loss 0.9219 (0.9594)	Accuracy 65.625 (64.651)
Epoch: [83][240/292]	Loss 0.7037 (0.9630)	Accuracy 65.625 (64.432)
Epoch: [83][250/292]	Loss 1.1892 (0.9645)	Accuracy 62.500 (64.380)
Epoch: [83][260/292]	Loss 0.9344 (0.9645)	Accuracy 68.750 (64.440)
Epoch: [83][270/292]	Loss 1.2711 (0.9665)	Accuracy 56.250 (64.357)
Epoch: [83][280/292]	Loss 1.1381 (0.9666)	Accuracy 50.000 (64.257)
Epoch: [83][290/292]	Loss 1.1042 (0.9645)	Accuracy 59.375 (64.272)
Test: [ 0/74]	Loss 1.5750 (1.5750)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.3122 (1.0588)	Accuracy 56.250 (63.920)
Test: [20/74]	Loss 1.0492 (1.0812)	Accuracy 59.375 (62.649)
Test: [30/74]	Loss 1.1067 (1.1202)	Accuracy 65.625 (60.988)
Test: [40/74]	Loss 1.0328 (1.1269)	Accuracy 59.375 (60.290)
Test: [50/74]	Loss 1.0792 (1.1404)	Accuracy 50.000 (59.314)
Test: [60/74]	Loss 0.7141 (1.1009)	Accuracy 71.875 (60.451)
Test: [70/74]	Loss 1.2986 (1.0932)	Accuracy 50.000 (60.871)
Current Accuracy: 60.736
The best accuracy: 60.73567199707031
An epoch time: {:.1f}s313.0627672672272
********************84********************
Current learning rate: 0.0001
Epoch: [84][  0/292]	Loss 1.3073 (1.3073)	Accuracy 50.000 (50.000)
Epoch: [84][ 10/292]	Loss 1.0255 (1.0303)	Accuracy 65.625 (60.795)
Epoch: [84][ 20/292]	Loss 1.0965 (1.0378)	Accuracy 53.125 (60.417)
Epoch: [84][ 30/292]	Loss 0.9101 (1.0239)	Accuracy 68.750 (61.190)
Epoch: [84][ 40/292]	Loss 0.9991 (0.9879)	Accuracy 53.125 (61.966)
Epoch: [84][ 50/292]	Loss 1.0974 (0.9770)	Accuracy 62.500 (62.990)
Epoch: [84][ 60/292]	Loss 0.8722 (0.9792)	Accuracy 71.875 (62.961)
Epoch: [84][ 70/292]	Loss 0.9385 (0.9675)	Accuracy 65.625 (63.468)
Epoch: [84][ 80/292]	Loss 1.0279 (0.9701)	Accuracy 71.875 (63.503)
Epoch: [84][ 90/292]	Loss 0.8737 (0.9702)	Accuracy 62.500 (63.633)
Epoch: [84][100/292]	Loss 0.6938 (0.9625)	Accuracy 75.000 (63.800)
Epoch: [84][110/292]	Loss 0.9241 (0.9585)	Accuracy 71.875 (63.851)
Epoch: [84][120/292]	Loss 1.1350 (0.9652)	Accuracy 53.125 (63.378)
Epoch: [84][130/292]	Loss 0.9416 (0.9678)	Accuracy 68.750 (63.359)
Epoch: [84][140/292]	Loss 1.4983 (0.9684)	Accuracy 34.375 (63.254)
Epoch: [84][150/292]	Loss 0.6882 (0.9735)	Accuracy 71.875 (63.079)
Epoch: [84][160/292]	Loss 1.1019 (0.9768)	Accuracy 56.250 (62.772)
Epoch: [84][170/292]	Loss 1.0394 (0.9793)	Accuracy 56.250 (62.628)
Epoch: [84][180/292]	Loss 0.9413 (0.9795)	Accuracy 75.000 (62.724)
Epoch: [84][190/292]	Loss 1.0186 (0.9791)	Accuracy 59.375 (62.713)
Epoch: [84][200/292]	Loss 0.9674 (0.9771)	Accuracy 71.875 (62.795)
Epoch: [84][210/292]	Loss 0.7981 (0.9779)	Accuracy 62.500 (62.737)
Epoch: [84][220/292]	Loss 0.6064 (0.9833)	Accuracy 71.875 (62.712)
Epoch: [84][230/292]	Loss 0.8252 (0.9813)	Accuracy 65.625 (62.852)
Epoch: [84][240/292]	Loss 0.8863 (0.9812)	Accuracy 68.750 (62.850)
Epoch: [84][250/292]	Loss 0.9152 (0.9796)	Accuracy 56.250 (62.936)
Epoch: [84][260/292]	Loss 0.9841 (0.9803)	Accuracy 62.500 (62.943)
Epoch: [84][270/292]	Loss 0.7650 (0.9792)	Accuracy 71.875 (63.019)
Epoch: [84][280/292]	Loss 0.9193 (0.9779)	Accuracy 59.375 (62.978)
Epoch: [84][290/292]	Loss 1.0192 (0.9763)	Accuracy 53.125 (63.058)
Test: [ 0/74]	Loss 1.5753 (1.5753)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.2744 (1.0607)	Accuracy 56.250 (64.773)
Test: [20/74]	Loss 1.0319 (1.0827)	Accuracy 59.375 (63.244)
Test: [30/74]	Loss 1.1245 (1.1226)	Accuracy 68.750 (61.794)
Test: [40/74]	Loss 1.0560 (1.1297)	Accuracy 56.250 (60.899)
Test: [50/74]	Loss 1.0615 (1.1426)	Accuracy 46.875 (59.988)
Test: [60/74]	Loss 0.7271 (1.1037)	Accuracy 75.000 (61.014)
Test: [70/74]	Loss 1.2871 (1.0973)	Accuracy 50.000 (61.268)
Current Accuracy: 61.035
The best accuracy: 61.035072326660156
An epoch time: {:.1f}s316.6456072330475
********************85********************
Current learning rate: 0.0001
Epoch: [85][  0/292]	Loss 1.0498 (1.0498)	Accuracy 53.125 (53.125)
Epoch: [85][ 10/292]	Loss 1.1609 (0.9489)	Accuracy 59.375 (63.352)
Epoch: [85][ 20/292]	Loss 1.0808 (0.9688)	Accuracy 59.375 (64.137)
Epoch: [85][ 30/292]	Loss 1.0273 (0.9801)	Accuracy 59.375 (63.206)
Epoch: [85][ 40/292]	Loss 0.7493 (0.9782)	Accuracy 68.750 (63.491)
Epoch: [85][ 50/292]	Loss 1.3267 (0.9771)	Accuracy 53.125 (64.093)
Epoch: [85][ 60/292]	Loss 1.1630 (0.9778)	Accuracy 65.625 (64.037)
Epoch: [85][ 70/292]	Loss 0.9705 (0.9801)	Accuracy 62.500 (63.424)
Epoch: [85][ 80/292]	Loss 0.8556 (0.9796)	Accuracy 65.625 (63.696)
Epoch: [85][ 90/292]	Loss 0.7840 (0.9765)	Accuracy 71.875 (63.668)
Epoch: [85][100/292]	Loss 0.9240 (0.9653)	Accuracy 62.500 (64.109)
Epoch: [85][110/292]	Loss 0.8394 (0.9635)	Accuracy 65.625 (64.020)
Epoch: [85][120/292]	Loss 1.0974 (0.9620)	Accuracy 59.375 (64.153)
Epoch: [85][130/292]	Loss 0.9183 (0.9645)	Accuracy 65.625 (64.170)
Epoch: [85][140/292]	Loss 0.8467 (0.9626)	Accuracy 62.500 (64.295)
Epoch: [85][150/292]	Loss 1.1928 (0.9652)	Accuracy 46.875 (64.135)
Epoch: [85][160/292]	Loss 1.0272 (0.9645)	Accuracy 75.000 (64.247)
Epoch: [85][170/292]	Loss 1.0149 (0.9684)	Accuracy 62.500 (63.980)
Epoch: [85][180/292]	Loss 0.8940 (0.9652)	Accuracy 65.625 (64.123)
Epoch: [85][190/292]	Loss 1.0787 (0.9683)	Accuracy 53.125 (64.005)
Epoch: [85][200/292]	Loss 0.9598 (0.9699)	Accuracy 68.750 (63.930)
Epoch: [85][210/292]	Loss 1.1873 (0.9739)	Accuracy 53.125 (63.863)
Epoch: [85][220/292]	Loss 0.9960 (0.9679)	Accuracy 68.750 (64.112)
Epoch: [85][230/292]	Loss 1.2352 (0.9692)	Accuracy 53.125 (64.056)
Epoch: [85][240/292]	Loss 0.6095 (0.9646)	Accuracy 81.250 (64.302)
Epoch: [85][250/292]	Loss 0.9611 (0.9655)	Accuracy 62.500 (64.355)
Epoch: [85][260/292]	Loss 0.8247 (0.9646)	Accuracy 71.875 (64.392)
Epoch: [85][270/292]	Loss 0.9728 (0.9662)	Accuracy 68.750 (64.195)
Epoch: [85][280/292]	Loss 0.8997 (0.9709)	Accuracy 56.250 (63.968)
Epoch: [85][290/292]	Loss 1.0306 (0.9713)	Accuracy 62.500 (64.057)
Test: [ 0/74]	Loss 1.5554 (1.5554)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.3640 (1.0599)	Accuracy 53.125 (64.773)
Test: [20/74]	Loss 1.0238 (1.0873)	Accuracy 59.375 (62.798)
Test: [30/74]	Loss 1.1117 (1.1286)	Accuracy 62.500 (60.685)
Test: [40/74]	Loss 1.0525 (1.1339)	Accuracy 59.375 (59.756)
Test: [50/74]	Loss 1.0600 (1.1444)	Accuracy 50.000 (59.191)
Test: [60/74]	Loss 0.6955 (1.1039)	Accuracy 75.000 (60.195)
Test: [70/74]	Loss 1.3338 (1.0983)	Accuracy 50.000 (60.651)
Current Accuracy: 60.479
The best accuracy: 61.035072326660156
An epoch time: {:.1f}s304.13512539863586
********************86********************
Current learning rate: 0.0001
Epoch: [86][  0/292]	Loss 0.9063 (0.9063)	Accuracy 62.500 (62.500)
Epoch: [86][ 10/292]	Loss 0.8529 (0.8941)	Accuracy 75.000 (65.625)
Epoch: [86][ 20/292]	Loss 0.9223 (0.9334)	Accuracy 71.875 (64.435)
Epoch: [86][ 30/292]	Loss 0.9449 (0.9313)	Accuracy 65.625 (65.121)
Epoch: [86][ 40/292]	Loss 0.7249 (0.9370)	Accuracy 71.875 (64.787)
Epoch: [86][ 50/292]	Loss 0.9850 (0.9294)	Accuracy 68.750 (65.380)
Epoch: [86][ 60/292]	Loss 0.8344 (0.9349)	Accuracy 75.000 (65.471)
Epoch: [86][ 70/292]	Loss 1.1329 (0.9375)	Accuracy 65.625 (65.405)
Epoch: [86][ 80/292]	Loss 0.9078 (0.9391)	Accuracy 78.125 (65.702)
Epoch: [86][ 90/292]	Loss 1.0131 (0.9386)	Accuracy 56.250 (65.385)
Epoch: [86][100/292]	Loss 0.9936 (0.9422)	Accuracy 56.250 (65.130)
Epoch: [86][110/292]	Loss 1.0051 (0.9430)	Accuracy 65.625 (65.343)
Epoch: [86][120/292]	Loss 0.9924 (0.9491)	Accuracy 68.750 (65.108)
Epoch: [86][130/292]	Loss 0.8879 (0.9485)	Accuracy 65.625 (65.076)
Epoch: [86][140/292]	Loss 0.8265 (0.9458)	Accuracy 68.750 (65.071)
Epoch: [86][150/292]	Loss 1.0731 (0.9512)	Accuracy 59.375 (64.818)
Epoch: [86][160/292]	Loss 1.2677 (0.9545)	Accuracy 59.375 (64.655)
Epoch: [86][170/292]	Loss 0.7188 (0.9556)	Accuracy 71.875 (64.474)
Epoch: [86][180/292]	Loss 1.0642 (0.9548)	Accuracy 62.500 (64.537)
Epoch: [86][190/292]	Loss 1.3075 (0.9521)	Accuracy 59.375 (64.676)
Epoch: [86][200/292]	Loss 0.9214 (0.9540)	Accuracy 65.625 (64.661)
Epoch: [86][210/292]	Loss 0.9360 (0.9558)	Accuracy 62.500 (64.470)
Epoch: [86][220/292]	Loss 1.1774 (0.9543)	Accuracy 68.750 (64.607)
Epoch: [86][230/292]	Loss 1.0304 (0.9531)	Accuracy 65.625 (64.597)
Epoch: [86][240/292]	Loss 1.1037 (0.9571)	Accuracy 50.000 (64.497)
Epoch: [86][250/292]	Loss 0.9627 (0.9570)	Accuracy 62.500 (64.430)
Epoch: [86][260/292]	Loss 1.0638 (0.9580)	Accuracy 65.625 (64.320)
Epoch: [86][270/292]	Loss 1.1598 (0.9568)	Accuracy 65.625 (64.437)
Epoch: [86][280/292]	Loss 0.9904 (0.9567)	Accuracy 68.750 (64.513)
Epoch: [86][290/292]	Loss 1.1780 (0.9567)	Accuracy 56.250 (64.390)
Test: [ 0/74]	Loss 1.5761 (1.5761)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.3017 (1.0623)	Accuracy 56.250 (63.920)
Test: [20/74]	Loss 1.0579 (1.0899)	Accuracy 56.250 (62.798)
Test: [30/74]	Loss 1.1016 (1.1288)	Accuracy 65.625 (61.391)
Test: [40/74]	Loss 1.0551 (1.1353)	Accuracy 59.375 (60.595)
Test: [50/74]	Loss 1.0761 (1.1460)	Accuracy 43.750 (59.865)
Test: [60/74]	Loss 0.7087 (1.1054)	Accuracy 75.000 (60.861)
Test: [70/74]	Loss 1.2878 (1.0978)	Accuracy 56.250 (61.532)
Current Accuracy: 61.377
The best accuracy: 61.37724685668945
An epoch time: {:.1f}s313.8796968460083
********************87********************
Current learning rate: 0.0001
Epoch: [87][  0/292]	Loss 0.8730 (0.8730)	Accuracy 78.125 (78.125)
Epoch: [87][ 10/292]	Loss 0.8994 (0.9894)	Accuracy 65.625 (64.205)
Epoch: [87][ 20/292]	Loss 0.6759 (0.9867)	Accuracy 78.125 (64.286)
Epoch: [87][ 30/292]	Loss 0.7963 (0.9819)	Accuracy 75.000 (63.911)
Epoch: [87][ 40/292]	Loss 1.1264 (0.9696)	Accuracy 56.250 (64.482)
Epoch: [87][ 50/292]	Loss 0.8817 (0.9834)	Accuracy 59.375 (63.848)
Epoch: [87][ 60/292]	Loss 0.9522 (0.9892)	Accuracy 59.375 (63.371)
Epoch: [87][ 70/292]	Loss 1.0106 (0.9767)	Accuracy 75.000 (64.393)
Epoch: [87][ 80/292]	Loss 0.8862 (0.9666)	Accuracy 71.875 (64.815)
Epoch: [87][ 90/292]	Loss 1.1644 (0.9623)	Accuracy 62.500 (64.870)
Epoch: [87][100/292]	Loss 0.9032 (0.9638)	Accuracy 62.500 (64.542)
Epoch: [87][110/292]	Loss 1.0304 (0.9613)	Accuracy 59.375 (64.217)
Epoch: [87][120/292]	Loss 1.0777 (0.9613)	Accuracy 65.625 (64.179)
Epoch: [87][130/292]	Loss 1.0611 (0.9652)	Accuracy 68.750 (63.860)
Epoch: [87][140/292]	Loss 1.0101 (0.9632)	Accuracy 50.000 (63.719)
Epoch: [87][150/292]	Loss 0.9424 (0.9683)	Accuracy 65.625 (63.493)
Epoch: [87][160/292]	Loss 0.9704 (0.9649)	Accuracy 56.250 (63.645)
Epoch: [87][170/292]	Loss 1.0347 (0.9666)	Accuracy 68.750 (63.487)
Epoch: [87][180/292]	Loss 0.8618 (0.9674)	Accuracy 78.125 (63.536)
Epoch: [87][190/292]	Loss 0.9038 (0.9673)	Accuracy 65.625 (63.400)
Epoch: [87][200/292]	Loss 0.8417 (0.9656)	Accuracy 68.750 (63.542)
Epoch: [87][210/292]	Loss 0.8074 (0.9638)	Accuracy 68.750 (63.552)
Epoch: [87][220/292]	Loss 1.0793 (0.9634)	Accuracy 59.375 (63.462)
Epoch: [87][230/292]	Loss 0.9564 (0.9639)	Accuracy 62.500 (63.420)
Epoch: [87][240/292]	Loss 1.2847 (0.9656)	Accuracy 56.250 (63.317)
Epoch: [87][250/292]	Loss 0.7110 (0.9623)	Accuracy 75.000 (63.421)
Epoch: [87][260/292]	Loss 1.0571 (0.9624)	Accuracy 56.250 (63.410)
Epoch: [87][270/292]	Loss 0.9904 (0.9624)	Accuracy 56.250 (63.411)
Epoch: [87][280/292]	Loss 0.6615 (0.9650)	Accuracy 71.875 (63.301)
Epoch: [87][290/292]	Loss 0.7242 (0.9629)	Accuracy 68.750 (63.413)
Test: [ 0/74]	Loss 1.5764 (1.5764)	Accuracy 50.000 (50.000)
Test: [10/74]	Loss 1.3337 (1.0662)	Accuracy 50.000 (63.636)
Test: [20/74]	Loss 1.0530 (1.0903)	Accuracy 59.375 (62.054)
Test: [30/74]	Loss 1.1141 (1.1276)	Accuracy 62.500 (60.786)
Test: [40/74]	Loss 1.0427 (1.1337)	Accuracy 62.500 (60.137)
Test: [50/74]	Loss 1.0541 (1.1449)	Accuracy 46.875 (59.375)
Test: [60/74]	Loss 0.7009 (1.1057)	Accuracy 75.000 (60.400)
Test: [70/74]	Loss 1.3763 (1.1011)	Accuracy 50.000 (60.871)
Current Accuracy: 60.650
The best accuracy: 61.37724685668945
An epoch time: {:.1f}s306.9071295261383
********************88********************
Current learning rate: 0.0001
Epoch: [88][  0/292]	Loss 0.8031 (0.8031)	Accuracy 65.625 (65.625)
Epoch: [88][ 10/292]	Loss 0.7068 (0.9441)	Accuracy 68.750 (66.193)
Epoch: [88][ 20/292]	Loss 1.2051 (0.9526)	Accuracy 59.375 (66.815)
Epoch: [88][ 30/292]	Loss 0.7812 (0.9700)	Accuracy 71.875 (65.625)
Epoch: [88][ 40/292]	Loss 0.9665 (0.9616)	Accuracy 59.375 (65.549)
Epoch: [88][ 50/292]	Loss 1.4525 (0.9786)	Accuracy 56.250 (64.706)
Epoch: [88][ 60/292]	Loss 1.0453 (0.9774)	Accuracy 59.375 (64.395)
Epoch: [88][ 70/292]	Loss 0.6780 (0.9617)	Accuracy 71.875 (64.745)
Epoch: [88][ 80/292]	Loss 0.9187 (0.9649)	Accuracy 71.875 (64.738)
Epoch: [88][ 90/292]	Loss 1.3225 (0.9674)	Accuracy 46.875 (64.389)
Epoch: [88][100/292]	Loss 0.7639 (0.9664)	Accuracy 71.875 (64.387)
Epoch: [88][110/292]	Loss 1.1862 (0.9716)	Accuracy 62.500 (64.386)
Epoch: [88][120/292]	Loss 0.8723 (0.9640)	Accuracy 65.625 (64.669)
Epoch: [88][130/292]	Loss 0.8186 (0.9660)	Accuracy 68.750 (64.456)
Epoch: [88][140/292]	Loss 0.8292 (0.9689)	Accuracy 59.375 (64.450)
Epoch: [88][150/292]	Loss 1.0379 (0.9639)	Accuracy 56.250 (64.549)
Epoch: [88][160/292]	Loss 1.0501 (0.9616)	Accuracy 59.375 (64.693)
Epoch: [88][170/292]	Loss 0.9545 (0.9620)	Accuracy 59.375 (64.656)
Epoch: [88][180/292]	Loss 0.9850 (0.9609)	Accuracy 62.500 (64.555)
Epoch: [88][190/292]	Loss 1.0457 (0.9601)	Accuracy 59.375 (64.594)
Epoch: [88][200/292]	Loss 1.0787 (0.9600)	Accuracy 59.375 (64.521)
Epoch: [88][210/292]	Loss 1.4126 (0.9621)	Accuracy 59.375 (64.618)
